gname	eventid	iyear	imonth	iday	country_txt	region_txt	latitude	longitude	crit1	crit2	crit3	doubtterr	alternative_txt	success	suicide	attacktype1_txt	targtype1_txt	natlty1_txt	nperps	nperpcap	weaptype1_txt	nkill	nkillus	nkillter	nwound	nwoundus	nwoundte	property	propvalue	ishostkid	nhostkid	ransom	galias
Basque Fatherland and Freedom (ETA)	197905040016	1979	5	4	Spain	Western Europe	43.3282	-3.031509	1	1	1	-9	NA	1	0	Armed Assault	Business	Spain	NA	NA	Firearms	0	NA	NA	2	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198204160004	1982	4	16	Spain	Western Europe	41.387917	2.169919	1	1	0	-9	NA	0	0	Bombing/Explosion	Military	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198103010015	1981	3	1	Spain	Western Europe	43.309635	-3.00694	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	0	4	NA	0	1	12000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199208030009	1992	8	3	Spain	Western Europe	42.846718	-2.671635	1	1	1	-9	NA	0	0	Bombing/Explosion	Private Citizens & Property	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197809140002	1978	9	14	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	Private Citizens & Property	Spain	NA	NA	NA	0	NA	NA	0	NA	NA	0	NA	1	1	1	ETA
Basque Fatherland and Freedom (ETA)	200809210009	2008	9	21	Spain	Western Europe	42.846718	-2.671635	0	1	1	0	NA	1	0	Bombing/Explosion	Police	Spain	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	-9	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	198407110004	1984	7	11	Spain	Western Europe	42.440902	-3.494809	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	France	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	1	10000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198911150008	1989	11	15	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Spain	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198809170005	1988	9	17	Spain	Western Europe	43.3282	-3.031509	1	1	1	-9	NA	1	0	Assassination	Government (General)	Spain	2	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198810260003	1988	10	26	Spain	Western Europe	42.846718	-2.671635	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200807040029	2008	7	4	Spain	Western Europe	42.9167	-2.49182	1	1	1	0	NA	1	0	Bombing/Explosion	Telecommunication	Spain	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	198006250001	1980	6	25	Spain	Western Europe	38.483476	-0.750494	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198308010002	1983	8	1	Spain	Western Europe	41.387917	2.169919	1	1	0	-9	NA	0	0	Bombing/Explosion	Military	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	0	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199109010004	1991	9	1	Spain	Western Europe	43.178205	-2.31164	1	1	1	-9	NA	0	0	Bombing/Explosion	Telecommunication	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197803010011	1978	3	1	Spain	Western Europe	43.280364	-2.171588	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	300	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197503270001	1975	3	27	Spain	Western Europe	43.066932	-2.167393	1	1	1	-9	NA	1	0	Bombing/Explosion	Journalists & Media	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	25000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198711020018	1987	11	2	Spain	Western Europe	43.054198	-2.178116	1	1	0	-9	NA	1	0	Assassination	Police	Spain	2	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198905090005	1989	5	9	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197909290002	1979	9	29	Spain	Western Europe	43.209374	-2.804965	1	1	1	-9	NA	0	0	Assassination	Government (General)	Spain	NA	NA	Firearms	0	NA	NA	1	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198402020009	1984	2	2	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	0	0	Bombing/Explosion	Government (General)	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197603010001	1976	3	1	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Armed Assault	Transportation	Spain	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198205200009	1982	5	20	Spain	Western Europe	43.297222	-2.991667	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197503310001	1975	3	31	Spain	Western Europe	43.236922	-2.149008	1	1	1	-9	NA	1	0	Bombing/Explosion	Religious Figures/Institutions	Spain	0	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198205260003	1982	5	26	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	0	0	NA	0	1	20000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197812050002	1978	12	5	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Assassination	Police	Spain	3	NA	Firearms	3	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197505010013	1975	5	1	Spain	Western Europe	43.230556	-2.845833	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Spain	0	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198701300001	1987	1	30	Spain	Western Europe	41.656285	-0.876533	1	1	0	-9	NA	1	0	Bombing/Explosion	Military	Spain	NA	NA	Explosives/Bombs/Dynamite	2	NA	0	37	NA	0	1	40000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200008240004	2000	8	24	Spain	Western Europe	43.338233	-1.789272	1	1	1	0	NA	1	0	Bombing/Explosion	Business	Spain	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	198010310006	1980	10	31	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Assassination	Government (General)	Spain	2	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198706160005	1987	6	16	Spain	Western Europe	41.387917	2.169919	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Great Britain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200307130001	2003	7	13	Spain	Western Europe	42.817988	-1.644184	1	1	1	0	NA	0	0	Bombing/Explosion	Business	Spain	NA	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	0	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	198906260006	1989	6	26	Spain	Western Europe	43.143332	-2.962985	1	1	0	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	1	1e+05	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197903170001	1979	3	17	Spain	Western Europe	42.846718	-2.671635	1	1	1	-9	NA	0	0	Bombing/Explosion	Private Citizens & Property	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197506060002	1975	6	6	Spain	Western Europe	41.387917	2.169919	1	1	1	-9	NA	1	0	Armed Assault	Business	Spain	NA	NA	Firearms	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197904300019	1979	4	30	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	0	0	Bombing/Explosion	Government (Diplomatic)	France	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	2	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197904300024	1979	4	30	Spain	Western Europe	43.032888	-2.411348	1	1	0	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199404200007	1994	4	20	Spain	Western Europe	42.852442	-2.389455	1	1	1	-9	NA	1	0	Bombing/Explosion	Transportation	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197506150003	1975	6	15	Spain	Western Europe	42.231356	-8.712447	1	1	1	-9	NA	1	0	Armed Assault	Police	Spain	NA	NA	Firearms	0	NA	NA	0	NA	NA	1	1000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200602220001	2006	2	22	Spain	Western Europe	43.256963	-2.923441	1	1	1	0	NA	1	0	Bombing/Explosion	Business	Spain	NA	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	198001200007	1980	1	20	Spain	Western Europe	43.270604	-2.497155	1	1	1	-9	NA	0	0	Assassination	Private Citizens & Property	Spain	NA	NA	Firearms	0	NA	NA	1	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198702180001	1987	2	18	Spain	Western Europe	43.3282	-3.031509	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200602250002	2006	2	25	Spain	Western Europe	42.846718	-2.671635	1	1	1	0	NA	1	0	Bombing/Explosion	Business	Spain	NA	0	Explosives/Bombs/Dynamite	0	0	0	2	0	0	1	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	197804260001	1978	4	26	Spain	Western Europe	43.267549	-1.975814	1	1	0	-9	NA	0	0	Assassination	Police	Spain	4	NA	Firearms	0	NA	NA	3	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198905110006	1989	5	11	Spain	Western Europe	28.475562	-16.267372	1	1	1	-9	NA	1	0	Bombing/Explosion	Transportation	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198905110005	1989	5	11	Spain	Western Europe	28.475562	-16.267372	1	1	1	-9	NA	1	0	Bombing/Explosion	Transportation	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200009060001	2000	9	6	Spain	Western Europe	43.054361	-2.333641	1	1	1	0	NA	1	0	Bombing/Explosion	Government (General)	Spain	NA	0	Incendiary	0	0	0	0	0	0	1	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	197507310001	1975	7	31	Spain	Western Europe	43.271382	-2.049934	1	1	1	-9	NA	1	0	Assassination	Business	Spain	3	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199002270008	1990	2	27	Spain	Western Europe	40.416691	-3.700345	1	1	1	-9	NA	0	0	Assassination	Government (General)	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198011160009	1980	11	16	Spain	Western Europe	42.101441	1.8438	1	1	0	-9	NA	1	0	NA	Military	Spain	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198312010005	1983	12	1	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	United States	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197712280004	1977	12	28	Spain	Western Europe	43.230556	-2.845833	1	1	1	-9	NA	1	0	Hostage Taking (Barricade Incident)	Private Citizens & Property	Spain	3	NA	Firearms	0	NA	NA	0	NA	NA	1	5000	1	2	0	ETA
Basque Fatherland and Freedom (ETA)	197805090003	1978	5	9	Spain	Western Europe	43.271382	-2.049934	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	10000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198011190003	1980	11	19	Spain	Western Europe	43.299442	-1.859099	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	850000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198402140001	1984	2	14	Spain	Western Europe	43.280364	-2.171588	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (General)	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197902220001	1979	2	22	Spain	Western Europe	43.325239	-3.011475	1	1	1	-9	NA	1	0	Armed Assault	Government (General)	Spain	4	NA	Firearms	0	NA	NA	1	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198109100003	1981	9	10	Spain	Western Europe	41.387917	2.169919	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (General)	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199108230002	1991	8	23	Italy	Western Europe	43.768732	11.256901	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (Diplomatic)	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198905130007	1989	5	13	Spain	Western Europe	43.054198	-2.178116	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197801070005	1978	1	7	Spain	Western Europe	42.817988	-1.644184	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Spain	3	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199203190013	1992	3	19	Spain	Western Europe	41.5308	2.086581	1	1	1	-9	NA	1	0	Bombing/Explosion	Transportation	Spain	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198504140003	1985	4	14	France	Western Europe	48.147655	1.262087	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	France	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198011270007	1980	11	27	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Assassination	Police	Spain	2	NA	Firearms	1	NA	NA	1	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199405230004	1994	5	23	Spain	Western Europe	40.416691	-3.700345	1	1	0	-9	NA	1	0	Assassination	Military	Spain	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	0	NA	NA	1	10000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198109190002	1981	9	19	Spain	Western Europe	42.817988	-1.644184	1	1	1	-9	NA	1	0	Bombing/Explosion	Utilities	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198707050001	1987	7	5	France	Western Europe	43.481402	-1.514699	1	1	1	-9	NA	0	0	Bombing/Explosion	Government (General)	France	2	NA	Explosives/Bombs/Dynamite	NA	NA	0	NA	NA	0	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198012070005	1980	12	7	Spain	Western Europe	43.271876	-2.074358	1	1	1	-9	NA	1	0	Assassination	Business	Spain	2	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197801300002	1978	1	30	Spain	Western Europe	43.136978	-2.073914	1	1	1	-9	NA	1	0	Facility/Infrastructure Attack	Private Citizens & Property	Spain	NA	NA	Incendiary	0	NA	NA	0	NA	NA	1	1e+05	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199207070004	1992	7	7	Spain	Western Europe	40.416691	-3.700345	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	France	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199406050003	1994	6	5	Spain	Western Europe	43.317073	-2.678975	1	1	0	-9	NA	0	0	Armed Assault	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198512300006	1985	12	30	Spain	Western Europe	43.267454	-2.020169	1	1	1	-9	NA	1	0	Assassination	Business	Spain	NA	NA	NA	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199008030006	1990	8	3	Spain	Western Europe	43.320812	-1.984447	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	France	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198302040009	1983	2	4	Spain	Western Europe	40.416691	-3.700345	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (Diplomatic)	United States	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	10000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198002100004	1980	2	10	Spain	Western Europe	41.359583	2.099704	1	1	0	-9	NA	1	0	Assassination	Police	Spain	NA	NA	NA	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198302050003	1983	2	5	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	3	NA	NA	8	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197705200001	1977	5	20	Spain	Western Europe	43.34872	-3.010091	1	1	1	-9	NA	1	0	Hostage Taking (Kidnapping)	Business	Spain	5	NA	NA	1	NA	NA	0	NA	NA	0	NA	1	1	1	ETA
Basque Fatherland and Freedom (ETA)	198203220009	1982	3	22	Spain	Western Europe	43.309635	-3.00694	1	1	1	-9	NA	1	0	Armed Assault	Business	Spain	3	NA	Firearms	3	NA	NA	3	NA	NA	1	15000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198809100007	1988	9	10	Spain	Western Europe	43.152273	-2.641978	1	1	1	-9	NA	1	0	Armed Assault	Police	Spain	3	NA	Firearms	2	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197802160009	1978	2	16	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Facility/Infrastructure Attack	Business	Spain	8	NA	Incendiary	0	NA	NA	0	NA	NA	1	2000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198310160012	1983	10	16	Spain	Western Europe	43.032888	-2.411348	1	1	0	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	2	NA	NA	1	15000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198908050001	1989	8	5	Spain	Western Europe	42.129208	-1.137434	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197802180008	1978	2	18	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Hostage Taking (Barricade Incident)	Business	Spain	4	NA	Firearms	0	NA	NA	0	NA	NA	0	NA	1	1	0	ETA
Basque Fatherland and Freedom (ETA)	197802180001	1978	2	18	Spain	Western Europe	43.090476	-2.31322	1	1	0	-9	NA	0	0	Assassination	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	2	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198702190001	1987	2	19	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Bombing/Explosion	Business	Spain	NA	NA	NA	1	NA	NA	0	NA	NA	1	30000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197802240001	1978	2	24	Spain	Western Europe	43.3282	-3.031509	1	1	1	-9	NA	1	0	Assassination	Police	Spain	3	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197907290001	1979	7	29	Spain	Western Europe	40.416691	-3.700345	1	1	1	-9	NA	1	0	Bombing/Explosion	Airports & Airlines	Spain	NA	NA	Explosives/Bombs/Dynamite	2	NA	NA	9	NA	NA	1	25000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199108290016	1991	8	29	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Armed Assault	Police	Spain	NA	NA	Firearms	1	NA	NA	2	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200804120001	2008	4	12	Spain	Western Europe	42.695391	-1.676069	1	0	1	0	NA	1	0	Bombing/Explosion	Telecommunication	Spain	-99	0	Explosives/Bombs/Dynamite	0	0	0	0	0	0	1	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	199105300001	1991	5	30	Spain	Western Europe	43.222177	-2.885668	1	1	1	-9	NA	0	0	Assassination	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198310180001	1983	10	18	Spain	Western Europe	42.340892	-3.699762	1	1	0	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	1	20000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197910310001	1979	10	31	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Assassination	Police	Spain	NA	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	200809210026	2008	9	21	Spain	Western Europe	43.320698	-2.420475	0	1	1	0	NA	1	0	Bombing/Explosion	Police	Spain	-99	0	Explosives/Bombs/Dynamite	0	0	0	10	0	0	1	NA	0	NA	NA	ETA
Basque Fatherland and Freedom (ETA)	197508080002	1975	8	8	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Bombing/Explosion	Transportation	Spain	0	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	3000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	199108310009	1991	8	31	Spain	Western Europe	40.416691	-3.700345	1	1	1	-9	NA	0	0	Assassination	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	1	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198211160002	1982	11	16	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	NA	Business	Spain	NA	NA	NA	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198001270005	1980	1	27	Spain	Western Europe	43.256963	-2.923441	1	1	1	-9	NA	1	0	Armed Assault	Police	Spain	NA	NA	Firearms	1	NA	NA	5	NA	NA	1	4000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198607260002	1986	7	26	Spain	Western Europe	43.036248	-2.504542	1	1	0	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	1	NA	NA	0	0	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198207160006	1982	7	16	Spain	Western Europe	42.817988	-1.644184	1	1	1	-9	NA	1	0	Bombing/Explosion	Government (General)	Spain	NA	NA	Explosives/Bombs/Dynamite	NA	NA	NA	NA	NA	NA	1	20000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197901300009	1979	1	30	Spain	Western Europe	43.136978	-2.073914	1	1	1	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	1	NA	NA	2	NA	NA	1	4000	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197901300010	1979	1	30	Spain	Western Europe	39.470239	-0.376805	1	1	1	-9	NA	1	0	Armed Assault	Business	Spain	5	NA	Firearms	1	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	197904090001	1979	4	9	Spain	Western Europe	43.054198	-2.178116	1	1	1	-9	NA	1	0	Assassination	Government (General)	Spain	2	NA	Firearms	1	NA	NA	0	NA	NA	0	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198505020001	1985	5	2	Spain	Western Europe	39.470239	-0.376805	1	1	1	-9	NA	1	0	Bombing/Explosion	Private Citizens & Property	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	NA	0	NA	0	ETA
Basque Fatherland and Freedom (ETA)	198211180006	1982	11	18	Spain	Western Europe	43.317073	-2.678975	1	1	0	-9	NA	1	0	Bombing/Explosion	Police	Spain	NA	NA	Explosives/Bombs/Dynamite	0	NA	NA	0	NA	NA	1	2000	0	NA	0	ETA
